Datetime,Open,High,Low,Close,Volume
2024-11-18 11:35:00+05:30,23409.25,23419.3,23404.95,23413.1,0
2024-11-18 11:40:00+05:30,23413.15,23432.9,23410.95,23432.8,0
2024-11-18 11:45:00+05:30,23432.75,23447.6,23421.45,23425.9,0
2024-11-18 11:50:00+05:30,23425.25,23440.3,23418.4,23439.45,0
2024-11-18 11:55:00+05:30,23438.7,23453.95,23424.7,23453.4,0
2024-11-18 12:00:00+05:30,23453.25,23470.95,23447.85,23461.25,0
2024-11-18 12:05:00+05:30,23461.2,23475.65,23458.5,23468.85,0
2024-11-18 12:10:00+05:30,23469.5,23485.05,23463.05,23477.55,0
2024-11-18 12:15:00+05:30,23477.65,23491.15,23468.95,23485.4,0
2024-11-18 12:20:00+05:30,23484.95,23486.05,23463.1,23480.55,0
2024-11-18 12:25:00+05:30,23480.5,23543.5,23479.6,23542.5,0
2024-11-18 12:30:00+05:30,23542.25,23565.25,23518.3,23534.2,0
2024-11-18 12:35:00+05:30,23532.55,23541.0,23503.95,23510.4,0
2024-11-18 12:40:00+05:30,23510.55,23537.0,23507.15,23525.7,0
2024-11-18 12:45:00+05:30,23525.75,23554.8,23516.75,23553.1,0
2024-11-18 12:50:00+05:30,23553.45,23554.15,23503.3,23505.6,0
2024-11-18 12:55:00+05:30,23505.3,23505.4,23476.1,23480.35,0
2024-11-18 13:00:00+05:30,23480.75,23503.5,23475.3,23492.05,0
2024-11-18 13:05:00+05:30,23491.85,23508.55,23486.7,23507.15,0
2024-11-18 13:10:00+05:30,23507.6,23507.85,23478.4,23492.15,0
2024-11-18 13:15:00+05:30,23491.05,23492.5,23447.9,23452.35,0
2024-11-18 13:20:00+05:30,23453.85,23472.65,23450.7,23466.0,0
2024-11-18 13:25:00+05:30,23465.65,23465.65,23446.8,23459.6,0
2024-11-18 13:30:00+05:30,23460.25,23472.2,23443.75,23467.85,0
2024-11-18 13:35:00+05:30,23466.85,23505.3,23457.9,23498.6,0
2024-11-18 13:40:00+05:30,23498.1,23498.3,23458.5,23463.6,0
2024-11-18 13:45:00+05:30,23463.25,23474.45,23462.0,23473.9,0
2024-11-18 13:50:00+05:30,23473.15,23499.8,23471.35,23496.9,0
2024-11-18 13:55:00+05:30,23496.65,23497.0,23481.55,23492.4,0
2024-11-18 14:00:00+05:30,23492.8,23503.6,23476.55,23483.6,0
2024-11-18 14:05:00+05:30,23483.85,23494.35,23474.0,23493.25,0
2024-11-18 14:10:00+05:30,23493.1,23495.55,23477.15,23484.7,0
2024-11-18 14:15:00+05:30,23484.5,23486.2,23470.1,23477.95,0
2024-11-18 14:20:00+05:30,23480.25,23480.5,23457.0,23462.1,0
2024-11-18 14:25:00+05:30,23461.9,23475.25,23439.25,23443.2,0
2024-11-18 14:30:00+05:30,23443.9,23448.05,23412.55,23420.65,0
2024-11-18 14:35:00+05:30,23421.95,23433.45,23414.25,23432.7,0
2024-11-18 14:40:00+05:30,23433.3,23438.15,23421.9,23437.0,0
2024-11-18 14:45:00+05:30,23438.2,23469.25,23429.45,23459.5,0
2024-11-18 14:50:00+05:30,23457.3,23475.75,23443.3,23469.8,0
2024-11-18 14:55:00+05:30,23469.8,23471.15,23450.05,23450.05,0
2024-11-18 15:00:00+05:30,23449.25,23461.9,23438.1,23447.3,0
2024-11-18 15:05:00+05:30,23447.05,23451.25,23437.45,23440.65,0
2024-11-18 15:10:00+05:30,23439.85,23459.05,23435.9,23453.55,0
2024-11-18 15:15:00+05:30,23453.3,23474.85,23452.0,23462.55,0
2024-11-18 15:20:00+05:30,23462.9,23462.9,23447.95,23449.2,0
2024-11-18 15:25:00+05:30,23448.85,23467.9,23448.3,23465.3,0
2024-11-19 09:15:00+05:30,23529.55,23601.7,23517.1,23590.05,0
2024-11-19 09:20:00+05:30,23592.1,23639.4,23581.15,23639.4,0
2024-11-19 09:25:00+05:30,23640.15,23665.65,23620.3,23663.85,0
2024-11-19 09:30:00+05:30,23664.1,23677.05,23641.5,23671.55,0
2024-11-19 09:35:00+05:30,23672.0,23694.9,23667.3,23689.75,0
2024-11-19 09:40:00+05:30,23689.1,23702.6,23673.5,23702.6,0
2024-11-19 09:45:00+05:30,23701.9,23709.6,23670.7,23671.6,0
2024-11-19 09:50:00+05:30,23672.95,23684.85,23645.4,23684.85,0
2024-11-19 09:55:00+05:30,23683.85,23693.7,23663.9,23675.7,0
2024-11-19 10:00:00+05:30,23675.8,23702.3,23675.8,23688.7,0
2024-11-19 10:05:00+05:30,23689.75,23702.75,23685.25,23695.7,0
2024-11-19 10:10:00+05:30,23695.5,23709.15,23691.3,23691.85,0
2024-11-19 10:15:00+05:30,23691.9,23697.15,23682.45,23687.7,0
2024-11-19 10:20:00+05:30,23687.5,23708.85,23687.35,23708.0,0
2024-11-19 10:25:00+05:30,23708.15,23744.6,23708.15,23743.5,0
2024-11-19 10:30:00+05:30,23742.9,23750.0,23719.3,23719.85,0
2024-11-19 10:35:00+05:30,23720.75,23736.95,23719.55,23731.6,0
2024-11-19 10:40:00+05:30,23731.55,23739.5,23709.35,23712.8,0
2024-11-19 10:45:00+05:30,23712.75,23719.7,23693.3,23694.85,0
2024-11-19 10:50:00+05:30,23695.2,23704.9,23690.9,23703.75,0
2024-11-19 10:55:00+05:30,23704.2,23716.2,23700.3,23713.9,0
2024-11-19 11:00:00+05:30,23713.1,23732.9,23713.0,23732.65,0
2024-11-19 11:05:00+05:30,23731.9,23741.95,23729.5,23737.1,0
2024-11-19 11:10:00+05:30,23737.45,23739.5,23729.05,23736.25,0
2024-11-19 11:15:00+05:30,23736.75,23737.55,23728.7,23730.9,0
2024-11-19 11:20:00+05:30,23731.2,23744.7,23725.75,23743.15,0
2024-11-19 11:25:00+05:30,23743.55,23763.0,23743.45,23758.9,0
2024-11-19 11:30:00+05:30,23759.45,23770.65,23756.6,23763.0,0
2024-11-19 11:35:00+05:30,23762.9,23777.55,23755.5,23776.75,0
2024-11-19 11:40:00+05:30,23776.8,23779.7,23766.95,23772.0,0
2024-11-19 11:45:00+05:30,23773.25,23780.65,23765.25,23775.65,0
2024-11-19 11:50:00+05:30,23775.2,23775.3,23761.25,23761.65,0
2024-11-19 11:55:00+05:30,23761.9,23761.9,23749.4,23752.25,0
2024-11-19 12:00:00+05:30,23752.65,23760.8,23747.95,23759.95,0
2024-11-19 12:05:00+05:30,23758.45,23764.1,23736.3,23740.75,0
2024-11-19 12:10:00+05:30,23740.6,23750.6,23736.15,23749.35,0
2024-11-19 12:15:00+05:30,23749.4,23765.45,23746.6,23757.65,0
2024-11-19 12:20:00+05:30,23757.9,23764.6,23749.55,23749.55,0
2024-11-19 12:25:00+05:30,23750.05,23753.6,23744.5,23746.3,0
2024-11-19 12:30:00+05:30,23745.95,23754.95,23740.75,23753.65,0
2024-11-19 12:35:00+05:30,23753.4,23757.2,23747.25,23751.8,0
2024-11-19 12:40:00+05:30,23752.25,23753.95,23727.65,23732.75,0
2024-11-19 12:45:00+05:30,23732.4,23746.1,23724.2,23745.85,0
2024-11-19 12:50:00+05:30,23745.7,23751.0,23739.8,23746.8,0
2024-11-19 12:55:00+05:30,23746.25,23754.05,23741.4,23751.7,0
2024-11-19 13:00:00+05:30,23751.25,23758.55,23748.35,23750.25,0
2024-11-19 13:05:00+05:30,23749.3,23757.3,23748.2,23753.1,0
2024-11-19 13:10:00+05:30,23752.95,23762.05,23750.8,23760.0,0
2024-11-19 13:15:00+05:30,23761.0,23766.45,23753.55,23762.15,0
2024-11-19 13:20:00+05:30,23763.85,23765.15,23742.7,23746.65,0
2024-11-19 13:25:00+05:30,23746.7,23750.35,23738.45,23744.8,0
2024-11-19 13:30:00+05:30,23745.2,23764.0,23741.65,23761.05,0
2024-11-19 13:35:00+05:30,23760.45,23763.7,23752.05,23761.3,0
2024-11-19 13:40:00+05:30,23760.25,23765.45,23751.25,23754.7,0
2024-11-19 13:45:00+05:30,23754.8,23764.55,23753.1,23759.35,0
2024-11-19 13:50:00+05:30,23759.1,23766.65,23754.8,23764.9,0
2024-11-19 13:55:00+05:30,23765.2,23771.7,23761.05,23766.55,0
2024-11-19 14:00:00+05:30,23766.05,23767.6,23741.0,23741.5,0
2024-11-19 14:05:00+05:30,23741.6,23743.7,23710.75,23716.55,0
2024-11-19 14:10:00+05:30,23716.9,23725.3,23701.85,23707.35,0
2024-11-19 14:15:00+05:30,23707.2,23727.0,23703.0,23726.25,0
2024-11-19 14:20:00+05:30,23725.85,23726.9,23708.45,23714.35,0
2024-11-19 14:25:00+05:30,23714.4,23715.55,23688.15,23699.3,0
2024-11-19 14:30:00+05:30,23699.35,23709.75,23691.6,23697.6,0
2024-11-19 14:35:00+05:30,23697.4,23703.85,23689.8,23702.55,0
2024-11-19 14:40:00+05:30,23702.4,23704.55,23686.15,23698.6,0
2024-11-19 14:45:00+05:30,23698.35,23717.45,23692.15,23695.9,0
2024-11-19 14:50:00+05:30,23696.4,23696.65,23635.95,23636.75,0
2024-11-19 14:55:00+05:30,23635.2,23635.2,23576.3,23581.2,0
2024-11-19 15:00:00+05:30,23582.2,23583.25,23508.75,23550.75,0
2024-11-19 15:05:00+05:30,23547.35,23578.6,23533.7,23541.0,0
2024-11-19 15:10:00+05:30,23541.25,23541.85,23486.2,23492.55,0
2024-11-19 15:15:00+05:30,23492.65,23518.3,23477.2,23503.3,0
2024-11-19 15:20:00+05:30,23503.05,23508.7,23497.05,23503.9,0
2024-11-19 15:25:00+05:30,23502.4,23503.75,23464.8,23468.7,0
2024-11-21 09:15:00+05:30,23488.45,23507.3,23338.75,23371.95,0
2024-11-21 09:20:00+05:30,23373.0,23421.65,23359.15,23372.05,0
2024-11-21 09:25:00+05:30,23371.05,23391.7,23359.2,23379.5,0
2024-11-21 09:30:00+05:30,23380.2,23386.75,23309.4,23312.05,0
2024-11-21 09:35:00+05:30,23312.35,23324.55,23283.0,23283.0,0
2024-11-21 09:40:00+05:30,23282.05,23327.35,23263.15,23321.6,0
2024-11-21 09:45:00+05:30,23321.35,23345.0,23292.2,23296.95,0
2024-11-21 09:50:00+05:30,23298.0,23328.1,23292.1,23310.75,0
2024-11-21 09:55:00+05:30,23310.0,23334.4,23308.6,23318.05,0
2024-11-21 10:00:00+05:30,23317.85,23347.1,23289.7,23345.8,0
2024-11-21 10:05:00+05:30,23345.6,23376.5,23325.8,23326.55,0
2024-11-21 10:10:00+05:30,23326.45,23338.15,23308.15,23308.75,0
2024-11-21 10:15:00+05:30,23308.4,23323.35,23296.35,23316.3,0
2024-11-21 10:20:00+05:30,23314.3,23350.6,23309.3,23339.8,0
2024-11-21 10:25:00+05:30,23339.15,23345.45,23318.55,23327.4,0
2024-11-21 10:30:00+05:30,23327.25,23344.15,23319.4,23319.6,0
2024-11-21 10:35:00+05:30,23320.3,23324.6,23305.7,23312.0,0
2024-11-21 10:40:00+05:30,23312.1,23320.65,23305.5,23313.25,0
2024-11-21 10:45:00+05:30,23313.35,23320.75,23307.95,23318.5,0
2024-11-21 10:50:00+05:30,23319.15,23335.9,23312.25,23333.8,0
2024-11-21 10:55:00+05:30,23333.5,23333.5,23318.85,23323.95,0
2024-11-21 11:00:00+05:30,23322.9,23337.1,23318.2,23335.05,0
2024-11-21 11:05:00+05:30,23335.15,23340.9,23326.95,23331.55,0
2024-11-21 11:10:00+05:30,23330.8,23342.6,23322.95,23335.55,0
2024-11-21 11:15:00+05:30,23335.55,23341.15,23332.15,23337.75,0
2024-11-21 11:20:00+05:30,23337.45,23349.05,23330.1,23332.1,0
2024-11-21 11:25:00+05:30,23331.0,23343.55,23327.6,23342.2,0
2024-11-21 11:30:00+05:30,23342.35,23348.3,23337.4,23341.55,0
2024-11-21 11:35:00+05:30,23339.9,23346.25,23332.3,23334.6,0
2024-11-21 11:40:00+05:30,23335.0,23343.7,23333.95,23340.15,0
2024-11-21 11:45:00+05:30,23339.6,23345.7,23335.3,23344.05,0
2024-11-21 11:50:00+05:30,23344.15,23347.8,23334.2,23345.6,0
2024-11-21 11:55:00+05:30,23345.25,23351.2,23340.7,23350.9,0
2024-11-21 12:00:00+05:30,23351.5,23369.1,23350.9,23361.05,0
2024-11-21 12:05:00+05:30,23360.8,23364.1,23339.8,23342.25,0
2024-11-21 12:10:00+05:30,23341.0,23354.3,23341.0,23350.75,0
2024-11-21 12:15:00+05:30,23350.95,23356.8,23342.95,23355.1,0
2024-11-21 12:20:00+05:30,23353.05,23356.45,23346.55,23349.85,0
2024-11-21 12:25:00+05:30,23350.35,23355.75,23348.2,23352.0,0
2024-11-21 12:30:00+05:30,23352.3,23354.55,23341.4,23347.4,0
2024-11-21 12:35:00+05:30,23347.75,23354.1,23345.7,23352.5,0
2024-11-21 12:40:00+05:30,23352.6,23355.05,23340.55,23344.35,0
2024-11-21 12:45:00+05:30,23344.55,23350.45,23333.45,23339.35,0
2024-11-21 12:50:00+05:30,23341.1,23345.35,23331.9,23339.9,0
2024-11-21 12:55:00+05:30,23337.95,23340.85,23308.8,23311.4,0
2024-11-21 13:00:00+05:30,23310.75,23335.95,23307.2,23333.35,0
2024-11-21 13:05:00+05:30,23333.35,23344.15,23327.9,23334.7,0
2024-11-21 13:10:00+05:30,23333.5,23343.0,23323.7,23341.3,0
2024-11-21 13:15:00+05:30,23340.45,23349.55,23334.7,23343.25,0
2024-11-21 13:20:00+05:30,23342.9,23357.3,23342.5,23349.8,0
2024-11-21 13:25:00+05:30,23349.8,23359.15,23343.75,23353.35,0
2024-11-21 13:30:00+05:30,23353.55,23360.4,23345.8,23356.05,0
2024-11-21 13:35:00+05:30,23355.2,23357.95,23334.55,23338.0,0
2024-11-21 13:40:00+05:30,23337.25,23346.95,23333.7,23341.8,0
2024-11-21 13:45:00+05:30,23341.5,23344.95,23333.55,23344.65,0
2024-11-21 13:50:00+05:30,23344.6,23349.85,23341.1,23348.8,0
2024-11-21 13:55:00+05:30,23348.45,23352.05,23338.15,23347.25,0
2024-11-21 14:00:00+05:30,23346.75,23350.8,23337.45,23341.5,0
2024-11-21 14:05:00+05:30,23341.4,23345.6,23333.4,23338.0,0
2024-11-21 14:10:00+05:30,23338.2,23343.5,23335.1,23337.4,0
2024-11-21 14:15:00+05:30,23337.4,23344.85,23335.05,23343.7,0
2024-11-21 14:20:00+05:30,23342.8,23348.75,23337.6,23342.0,0
2024-11-21 14:25:00+05:30,23341.1,23345.1,23334.55,23338.95,0
2024-11-21 14:30:00+05:30,23338.3,23340.55,23325.2,23334.0,0
2024-11-21 14:35:00+05:30,23332.2,23335.75,23325.4,23330.0,0
2024-11-21 14:40:00+05:30,23329.65,23345.05,23324.85,23338.5,0
2024-11-21 14:45:00+05:30,23338.45,23343.6,23319.15,23333.95,0
2024-11-21 14:50:00+05:30,23334.7,23342.55,23332.75,23339.6,0
2024-11-21 14:55:00+05:30,23338.65,23340.85,23321.55,23339.95,0
2024-11-21 15:00:00+05:30,23341.65,23356.95,23326.35,23335.45,0
2024-11-21 15:05:00+05:30,23335.15,23361.15,23330.2,23354.7,0
2024-11-21 15:10:00+05:30,23355.0,23366.75,23344.45,23355.75,0
2024-11-21 15:15:00+05:30,23354.95,23367.5,23347.75,23349.4,0
2024-11-21 15:20:00+05:30,23349.95,23362.7,23348.15,23354.9,0
2024-11-21 15:25:00+05:30,23354.65,23359.3,23339.75,23346.75,0
2024-11-22 09:15:00+05:30,23411.8,23427.3,23359.0,23420.65,0
2024-11-22 09:20:00+05:30,23420.25,23512.8,23413.3,23499.5,0
2024-11-22 09:25:00+05:30,23499.3,23524.7,23488.25,23508.35,0
2024-11-22 09:30:00+05:30,23508.3,23541.1,23503.45,23506.8,0
2024-11-22 09:35:00+05:30,23506.4,23526.35,23412.6,23437.2,0
2024-11-22 09:40:00+05:30,23436.3,23495.7,23415.3,23463.75,0
2024-11-22 09:45:00+05:30,23461.65,23478.9,23432.15,23439.1,0
2024-11-22 09:50:00+05:30,23440.9,23455.4,23408.4,23455.05,0
2024-11-22 09:55:00+05:30,23455.2,23500.2,23447.85,23500.05,0
2024-11-22 10:00:00+05:30,23499.75,23565.45,23489.5,23562.95,0
2024-11-22 10:05:00+05:30,23565.05,23608.95,23561.3,23590.45,0
2024-11-22 10:10:00+05:30,23589.5,23594.55,23571.45,23575.5,0
2024-11-22 10:15:00+05:30,23576.15,23589.25,23569.0,23573.75,0
2024-11-22 10:20:00+05:30,23573.65,23585.85,23526.8,23534.9,0
2024-11-22 10:25:00+05:30,23535.6,23553.1,23516.55,23551.4,0
2024-11-22 10:30:00+05:30,23550.35,23569.5,23538.7,23547.55,0
2024-11-22 10:35:00+05:30,23547.85,23559.0,23534.7,23556.9,0
2024-11-22 10:40:00+05:30,23557.15,23559.7,23505.6,23523.3,0
2024-11-22 10:45:00+05:30,23524.2,23532.4,23447.15,23474.65,0
2024-11-22 10:50:00+05:30,23474.2,23517.65,23469.2,23515.95,0
2024-11-22 10:55:00+05:30,23516.5,23533.95,23506.95,23532.05,0
2024-11-22 11:00:00+05:30,23530.65,23545.05,23526.9,23540.95,0
2024-11-22 11:05:00+05:30,23541.8,23550.7,23521.65,23528.05,0
2024-11-22 11:10:00+05:30,23528.5,23539.55,23511.15,23537.5,0
2024-11-22 11:15:00+05:30,23535.7,23543.75,23515.25,23525.45,0
2024-11-22 11:20:00+05:30,23524.9,23530.7,23499.3,23509.95,0
2024-11-22 11:25:00+05:30,23510.9,23530.4,23497.4,23524.75,0
2024-11-22 11:30:00+05:30,23524.4,23539.3,23523.95,23529.55,0
2024-11-22 11:35:00+05:30,23529.65,23579.9,23518.2,23565.55,0
2024-11-22 11:40:00+05:30,23564.6,23575.55,23544.2,23557.2,0
2024-11-22 11:45:00+05:30,23556.75,23569.8,23555.25,23560.65,0
2024-11-22 11:50:00+05:30,23560.75,23598.3,23557.95,23591.0,0
2024-11-22 11:55:00+05:30,23591.25,23597.3,23573.0,23584.85,0
2024-11-22 12:00:00+05:30,23585.05,23593.55,23577.35,23591.25,0
2024-11-22 12:05:00+05:30,23591.5,23657.0,23584.4,23639.65,0
2024-11-22 12:10:00+05:30,23640.5,23645.55,23613.9,23635.1,0
2024-11-22 12:15:00+05:30,23633.8,23645.85,23607.75,23614.7,0
2024-11-22 12:20:00+05:30,23613.9,23635.75,23613.1,23626.35,0
2024-11-22 12:25:00+05:30,23626.2,23641.35,23625.65,23636.6,0
2024-11-22 12:30:00+05:30,23635.65,23663.6,23630.35,23649.75,0
2024-11-22 12:35:00+05:30,23648.85,23665.1,23638.35,23643.85,0
2024-11-22 12:40:00+05:30,23642.9,23689.15,23642.7,23674.85,0
2024-11-22 12:45:00+05:30,23674.25,23689.5,23668.3,23682.8,0
2024-11-22 12:50:00+05:30,23682.85,23686.85,23659.7,23669.9,0
2024-11-22 12:55:00+05:30,23669.5,23675.3,23655.95,23674.4,0
2024-11-22 13:00:00+05:30,23674.8,23711.75,23672.6,23695.75,0
2024-11-22 13:05:00+05:30,23695.7,23700.15,23684.3,23688.7,0
2024-11-22 13:10:00+05:30,23689.1,23724.1,23682.85,23701.2,0
2024-11-22 13:15:00+05:30,23700.05,23731.25,23700.05,23729.7,0
2024-11-22 13:20:00+05:30,23727.1,23729.05,23694.0,23719.85,0
2024-11-22 13:25:00+05:30,23718.8,23720.7,23683.35,23700.65,0
2024-11-22 13:30:00+05:30,23696.3,23707.1,23661.75,23690.15,0
2024-11-22 13:35:00+05:30,23690.4,23715.85,23688.7,23715.3,0
2024-11-22 13:40:00+05:30,23713.65,23719.5,23707.1,23717.95,0
2024-11-22 13:45:00+05:30,23716.95,23737.5,23714.35,23733.85,0
2024-11-22 13:50:00+05:30,23734.8,23751.05,23728.55,23746.95,0
2024-11-22 13:55:00+05:30,23747.45,23798.9,23740.25,23798.9,0
2024-11-22 14:00:00+05:30,23798.1,23831.85,23792.05,23830.8,0
2024-11-22 14:05:00+05:30,23831.15,23870.55,23825.15,23863.15,0
2024-11-22 14:10:00+05:30,23863.1,23868.0,23838.7,23844.95,0
2024-11-22 14:15:00+05:30,23844.8,23891.05,23823.9,23883.45,0
2024-11-22 14:20:00+05:30,23884.35,23897.95,23861.7,23876.5,0
2024-11-22 14:25:00+05:30,23876.0,23881.95,23841.95,23850.35,0
2024-11-22 14:30:00+05:30,23848.3,23871.4,23800.75,23864.5,0
2024-11-22 14:35:00+05:30,23863.8,23878.2,23841.2,23845.5,0
2024-11-22 14:40:00+05:30,23843.9,23855.95,23831.55,23853.6,0
2024-11-22 14:45:00+05:30,23851.35,23901.55,23831.5,23901.55,0
2024-11-22 14:50:00+05:30,23898.9,23946.95,23887.35,23931.8,0
2024-11-22 14:55:00+05:30,23932.4,23956.1,23921.9,23929.6,0
2024-11-22 15:00:00+05:30,23930.6,23933.65,23896.65,23914.65,0
2024-11-22 15:05:00+05:30,23915.9,23940.3,23912.1,23936.35,0
2024-11-22 15:10:00+05:30,23934.7,23937.65,23917.7,23920.1,0
2024-11-22 15:15:00+05:30,23919.55,23919.55,23854.9,23888.45,0
2024-11-22 15:20:00+05:30,23888.55,23905.15,23858.9,23898.0,0
2024-11-22 15:25:00+05:30,23898.5,23899.45,23864.4,23873.5,0
2024-11-25 09:15:00+05:30,24253.55,24312.5,24212.25,24288.6,0
2024-11-25 09:20:00+05:30,24288.1,24293.7,24233.05,24288.4,0
2024-11-25 09:25:00+05:30,24288.45,24323.25,24265.05,24311.8,0
2024-11-25 09:30:00+05:30,24311.1,24330.7,24285.95,24286.95,0
2024-11-25 09:35:00+05:30,24287.75,24312.75,24274.7,24293.75,0
2024-11-25 09:40:00+05:30,24293.0,24309.8,24284.7,24290.0,0
2024-11-25 09:45:00+05:30,24290.75,24300.6,24276.1,24289.55,0
2024-11-25 09:50:00+05:30,24289.6,24291.7,24265.0,24268.5,0
2024-11-25 09:55:00+05:30,24267.55,24269.55,24249.15,24256.35,0
2024-11-25 10:00:00+05:30,24256.95,24299.9,24256.25,24275.75,0
2024-11-25 10:05:00+05:30,24275.35,24283.85,24265.8,24270.55,0
2024-11-25 10:10:00+05:30,24270.1,24279.55,24260.6,24261.75,0
2024-11-25 10:15:00+05:30,24261.45,24298.75,24259.0,24288.45,0
2024-11-25 10:20:00+05:30,24288.15,24311.45,24288.15,24311.2,0
2024-11-25 10:25:00+05:30,24310.35,24317.3,24302.7,24316.05,0
2024-11-25 10:30:00+05:30,24315.9,24328.3,24315.9,24319.95,0
2024-11-25 10:35:00+05:30,24318.4,24326.7,24305.5,24308.15,0
2024-11-25 10:40:00+05:30,24307.75,24323.0,24306.4,24317.5,0
2024-11-25 10:45:00+05:30,24317.55,24322.9,24312.95,24317.05,0
2024-11-25 10:50:00+05:30,24316.85,24319.2,24307.6,24308.75,0
2024-11-25 10:55:00+05:30,24308.55,24312.25,24303.7,24312.05,0
2024-11-25 11:00:00+05:30,24311.05,24342.1,24310.5,24340.5,0
2024-11-25 11:05:00+05:30,24340.45,24347.7,24338.75,24340.0,0
2024-11-25 11:10:00+05:30,24339.6,24343.5,24330.45,24334.95,0
2024-11-25 11:15:00+05:30,24335.15,24345.0,24332.25,24345.0,0
2024-11-25 11:20:00+05:30,24344.6,24351.55,24328.3,24330.2,0
2024-11-25 11:25:00+05:30,24330.3,24332.9,24310.55,24320.95,0
2024-11-25 11:30:00+05:30,24320.6,24330.25,24317.65,24319.85,0
2024-11-25 11:35:00+05:30,24319.45,24321.1,24300.95,24305.0,0
2024-11-25 11:40:00+05:30,24305.45,24312.5,24303.85,24305.1,0
2024-11-25 11:45:00+05:30,24305.4,24306.6,24281.2,24290.3,0
2024-11-25 11:50:00+05:30,24290.15,24291.1,24273.15,24286.0,0
2024-11-25 11:55:00+05:30,24285.9,24293.45,24276.8,24280.35,0
2024-11-25 12:00:00+05:30,24279.8,24283.35,24262.8,24283.35,0
2024-11-25 12:05:00+05:30,24282.85,24299.4,24281.25,24293.9,0
2024-11-25 12:10:00+05:30,24293.45,24307.45,24292.15,24303.7,0
2024-11-25 12:15:00+05:30,24303.25,24308.2,24280.1,24280.8,0
2024-11-25 12:20:00+05:30,24281.4,24290.65,24275.85,24277.5,0
2024-11-25 12:25:00+05:30,24277.65,24290.25,24277.2,24282.65,0
2024-11-25 12:30:00+05:30,24283.5,24284.3,24276.9,24279.95,0
2024-11-25 12:35:00+05:30,24280.25,24289.55,24275.85,24289.3,0
2024-11-25 12:40:00+05:30,24290.1,24295.0,24283.4,24284.95,0
2024-11-25 12:45:00+05:30,24284.85,24286.75,24277.6,24282.7,0
2024-11-25 12:50:00+05:30,24282.9,24282.9,24209.4,24209.4,0
2024-11-25 12:55:00+05:30,24208.4,24208.4,24141.8,24158.0,0
2024-11-25 13:00:00+05:30,24157.35,24173.3,24135.45,24145.0,0
2024-11-25 13:05:00+05:30,24145.3,24159.75,24136.25,24147.6,0
2024-11-25 13:10:00+05:30,24148.85,24200.0,24147.05,24179.65,0
2024-11-25 13:15:00+05:30,24180.2,24197.9,24176.4,24180.15,0
2024-11-25 13:20:00+05:30,24180.25,24202.5,24176.85,24194.25,0
2024-11-25 13:25:00+05:30,24194.25,24225.5,24192.5,24217.6,0
2024-11-25 13:30:00+05:30,24217.65,24219.25,24196.95,24211.4,0
2024-11-25 13:35:00+05:30,24210.9,24214.75,24189.45,24192.85,0
2024-11-25 13:40:00+05:30,24193.05,24193.25,24177.2,24180.7,0
2024-11-25 13:45:00+05:30,24181.15,24185.25,24167.1,24175.8,0
2024-11-25 13:50:00+05:30,24175.85,24187.9,24165.45,24176.8,0
2024-11-25 13:55:00+05:30,24177.6,24185.25,24161.6,24177.75,0
2024-11-25 14:00:00+05:30,24176.45,24198.1,24164.5,24186.3,0
2024-11-25 14:05:00+05:30,24186.55,24207.5,24183.35,24201.3,0
2024-11-25 14:10:00+05:30,24201.3,24218.2,24201.3,24203.5,0
2024-11-25 14:15:00+05:30,24203.7,24216.85,24202.0,24214.3,0
2024-11-25 14:20:00+05:30,24214.25,24217.4,24185.45,24193.85,0
2024-11-25 14:25:00+05:30,24194.3,24218.0,24193.45,24212.2,0
2024-11-25 14:30:00+05:30,24212.25,24213.9,24193.7,24205.25,0
2024-11-25 14:35:00+05:30,24205.95,24244.0,24203.15,24229.6,0
2024-11-25 14:40:00+05:30,24230.0,24252.85,24229.55,24249.25,0
2024-11-25 14:45:00+05:30,24249.55,24267.8,24245.3,24253.95,0
2024-11-25 14:50:00+05:30,24253.35,24255.0,24239.15,24249.85,0
2024-11-25 14:55:00+05:30,24251.2,24251.2,24219.5,24229.65,0
2024-11-25 15:00:00+05:30,24230.1,24241.85,24170.55,24182.75,0
2024-11-25 15:05:00+05:30,24183.05,24227.0,24170.55,24227.0,0
2024-11-25 15:10:00+05:30,24225.9,24226.75,24206.8,24222.25,0
2024-11-25 15:15:00+05:30,24221.9,24241.7,24218.5,24236.6,0
2024-11-25 15:20:00+05:30,24236.45,24252.55,24230.9,24250.15,0
2024-11-25 15:25:00+05:30,24249.95,24260.9,24240.0,24250.8,0
2024-11-26 09:15:00+05:30,24343.3,24343.3,24280.8,24310.35,0
2024-11-26 09:20:00+05:30,24309.7,24336.65,24299.15,24308.45,0
2024-11-26 09:25:00+05:30,24309.25,24313.1,24285.75,24306.65,0
2024-11-26 09:30:00+05:30,24306.5,24320.05,24298.35,24312.15,0
2024-11-26 09:35:00+05:30,24312.0,24318.4,24290.6,24292.2,0
2024-11-26 09:40:00+05:30,24292.15,24292.15,24258.1,24261.25,0
2024-11-26 09:45:00+05:30,24262.4,24262.75,24236.1,24238.2,0
2024-11-26 09:50:00+05:30,24238.5,24262.6,24238.5,24240.7,0
2024-11-26 09:55:00+05:30,24239.15,24252.2,24207.0,24209.4,0
2024-11-26 10:00:00+05:30,24208.45,24261.85,24208.45,24245.95,0
2024-11-26 10:05:00+05:30,24246.3,24254.95,24236.15,24247.0,0
